shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1410026,33.872198,-118.099608,60048,2.253
1410026,33.872241,-118.099614,60049,2.256
1410026,33.872297,-118.099619,60050,2.259
1410026,33.872366,-118.099625,60051,2.264
1410026,33.872385,-118.099627,60052,2.265
1410026,33.872443,-118.099630,60053,2.269
1410026,33.872599,-118.099633,60054,2.280
1410026,33.872841,-118.099633,60055,2.297
1410026,33.872985,-118.099633,60056,2.307
1410026,33.872983,-118.099795,60057,2.316
1410026,33.872979,-118.100116,60058,2.335
1410026,33.872970,-118.100765,60059,2.372
1410026,33.872970,-118.100765,70001,2.372
1410026,33.872969,-118.100874,70002,2.378
1410026,33.872974,-118.101117,70003,2.392
1410026,33.872981,-118.101232,70004,2.399
1410026,33.872980,-118.101296,70005,2.402
1410026,33.872979,-118.101368,70006,2.407
1410026,33.872972,-118.101845,70007,2.434
1410026,33.872984,-118.102266,70008,2.458
1410026,33.872972,-118.102689,70009,2.483
1410026,33.872974,-118.102916,70010,2.496
1410026,33.872977,-118.103335,70011,2.520
1410026,33.872981,-118.103625,70012,2.536
1410026,33.872994,-118.104408,70013,2.581
1410026,33.872991,-118.105083,70014,2.620
1410026,33.872987,-118.105800,70015,2.661
1410026,33.872992,-118.106135,70016,2.681
1410026,33.872993,-118.106194,70017,2.684
1410026,33.872994,-118.106235,70018,2.686
1410026,33.872997,-118.106312,70019,2.691
1410026,33.873016,-118.106624,70020,2.709
1410026,33.873012,-118.106691,70021,2.713
1410026,33.872995,-118.107258,70022,2.745
1410026,33.872958,-118.108126,70023,2.795
1410026,33.872949,-118.108253,70024,2.803
1410026,33.872938,-118.108319,70025,2.806
1410026,33.872902,-118.108384,70026,2.811
1410026,33.872898,-118.108568,70027,2.822
1410026,33.872892,-118.108976,70028,2.845
1410026,33.872889,-118.109258,70029,2.861
1410026,33.872882,-118.110463,70030,2.931
1410026,33.872881,-118.110617,70031,2.939
1410026,33.872879,-118.111092,70032,2.967
1410026,33.872879,-118.111092,80001,2.967
1410026,33.872878,-118.111377,80002,2.983
1410026,33.872879,-118.111756,80003,3.005
1410026,33.872880,-118.112054,80004,3.022
1410026,33.872881,-118.112399,80005,3.042
1410026,33.872884,-118.112930,80006,3.072
1410026,33.872885,-118.113182,80007,3.087
1410026,33.872887,-118.113706,80008,3.117
1410026,33.872886,-118.113959,80009,3.131
1410026,33.872883,-118.114364,80010,3.155
1410026,33.872884,-118.115116,80011,3.198
1410026,33.872884,-118.115155,80012,3.200
1410026,33.872885,-118.115391,80013,3.214
1410026,33.872889,-118.116316,80014,3.267
1410026,33.872889,-118.116424,80015,3.273
1410026,33.872888,-118.116722,80016,3.290
1410026,33.872887,-118.117264,80017,3.322
1410026,33.872888,-118.117378,80018,3.328
1410026,33.872898,-118.117840,80019,3.355
1410026,33.872904,-118.117933,80020,3.360
1410026,33.872904,-118.117933,90001,3.360
1410026,33.872907,-118.117994,90002,3.364
1410026,33.872916,-118.118139,90003,3.372
1410026,33.872925,-118.118239,90004,3.378
1410026,33.872933,-118.118331,90005,3.383
1410026,33.872957,-118.118494,90006,3.393
1410026,33.872982,-118.118617,90007,3.400
1410026,33.873010,-118.118716,90008,3.406
1410026,33.873045,-118.118824,90009,3.412
1410026,33.873091,-118.118950,90010,3.420
1410026,33.873110,-118.118990,90011,3.423
1410026,33.873140,-118.119051,90012,3.427
1410026,33.873205,-118.119170,90013,3.435
1410026,33.873308,-118.119336,90014,3.447
1410026,33.873942,-118.120321,90015,3.519
1410026,33.874215,-118.120751,90016,3.550
1410026,33.874403,-118.121047,90017,3.571
1410026,33.874403,-118.121047,100001,3.571
1410026,33.874485,-118.121175,100002,3.580
1410026,33.874556,-118.121293,100003,3.589
1410026,33.874593,-118.121366,100004,3.594
1410026,33.874636,-118.121460,100005,3.600
1410026,33.874667,-118.121536,100006,3.605
1410026,33.874680,-118.121567,100007,3.607
1410026,33.874711,-118.121649,100008,3.612
1410026,33.874734,-118.121729,100009,3.617
1410026,33.874772,-118.121847,100010,3.624
1410026,33.874789,-118.121917,100011,3.628
1410026,33.874802,-118.121972,100012,3.632
1410026,33.874815,-118.122035,100013,3.635
1410026,33.874822,-118.122078,100014,3.638
1410026,33.874828,-118.122133,100015,3.641
1410026,33.874833,-118.122237,100016,3.647
1410026,33.874830,-118.122660,100017,3.671
1410026,33.874831,-118.124525,100018,3.779
1410026,33.874831,-118.124718,100019,3.790
1410026,33.874831,-118.124866,100020,3.798
1410026,33.874833,-118.125071,100021,3.810
1410026,33.874827,-118.125208,100022,3.818
1410026,33.874829,-118.125283,100023,3.822
1410026,33.874889,-118.125416,100024,3.831
1410026,33.874890,-118.125588,100025,3.841
1410026,33.874890,-118.125737,100026,3.849
1410026,33.874890,-118.125737,110001,3.849
1410026,33.874891,-118.125956,110002,3.862
1410026,33.874889,-118.126073,110003,3.869
1410026,33.874880,-118.127290,110004,3.939
1410026,33.874880,-118.128481,110005,4.007
1410026,33.874880,-118.128957,110006,4.034
1410026,33.874880,-118.128957,120001,4.034
1410026,33.874880,-118.129063,120002,4.040
1410026,33.874876,-118.130474,120003,4.122
1410026,33.874875,-118.130742,120004,4.137
1410026,33.874873,-118.131037,120005,4.154
1410026,33.874865,-118.132461,120006,4.236
1410026,33.874859,-118.133277,120007,4.283
1410026,33.874855,-118.133899,120008,4.319
1410026,33.874852,-118.134260,120009,4.339
1410026,33.874852,-118.134260,130001,4.339
1410026,33.874844,-118.135336,130002,4.401
1410026,33.874843,-118.135516,130003,4.411
1410026,33.874841,-118.135871,130004,4.432
1410026,33.874838,-118.136969,130005,4.495
1410026,33.874837,-118.137180,130006,4.507
1410026,33.874836,-118.137232,130007,4.510
1410026,33.874834,-118.137575,130008,4.530
1410026,33.874829,-118.138270,130009,4.570
1410026,33.874827,-118.138520,130010,4.584
1410026,33.874826,-118.138643,130011,4.591
1410026,33.874826,-118.139044,130012,4.614
1410026,33.874826,-118.139429,130013,4.636
1410026,33.874826,-118.139429,140001,4.636
1410026,33.874826,-118.139609,140002,4.647
1410026,33.874827,-118.139669,140003,4.650
1410026,33.874826,-118.139745,140004,4.655
1410026,33.874774,-118.139851,140005,4.662
1410026,33.874772,-118.140143,140006,4.678
1410026,33.874776,-118.141109,140007,4.734
1410026,33.874777,-118.141322,140008,4.746
1410026,33.874783,-118.141738,140009,4.770
1410026,33.874785,-118.141945,140010,4.782
1410026,33.874787,-118.142062,140011,4.789
1410026,33.874791,-118.142165,140012,4.795
1410026,33.874792,-118.142495,140013,4.814
1410026,33.874790,-118.142590,140014,4.819
1410026,33.874789,-118.142675,140015,4.824
1410026,33.874784,-118.142992,140016,4.842
1410026,33.874783,-118.143067,140017,4.847
1410026,33.874783,-118.143067,150001,4.847
1410026,33.874781,-118.143138,150002,4.851
1410026,33.874775,-118.143474,150003,4.870
1410026,33.874759,-118.144213,150004,4.912
1410026,33.874744,-118.144914,150005,4.953
1410026,33.874738,-118.145559,150006,4.990
1410026,33.874734,-118.146012,150007,5.016
1410026,33.874737,-118.146339,150008,5.035
1410026,33.874736,-118.146522,150009,5.045
1410026,33.874734,-118.146734,150010,5.057
1410026,33.874741,-118.146826,150011,5.063
1410026,33.874749,-118.146941,150012,5.069
1410026,33.874749,-118.146941,150013,5.069
1410026,33.874749,-118.146941,160001,5.069
1410026,33.874730,-118.148585,160002,5.164
1410026,33.874728,-118.149020,160003,5.189
1410026,33.874723,-118.150065,160004,5.249
1410026,33.874722,-118.150255,160005,5.260
1410026,33.874787,-118.150393,160006,5.269
1410026,33.874786,-118.150562,160007,5.279
1410026,33.874785,-118.151084,160008,5.309
1410026,33.874785,-118.151084,170001,5.309
1410026,33.874785,-118.151087,170002,5.309
1410026,33.874791,-118.151277,170003,5.320
1410026,33.874789,-118.151342,170004,5.324
1410026,33.874789,-118.151397,170005,5.327
1410026,33.874786,-118.151515,170006,5.334
1410026,33.874787,-118.151634,170007,5.340
1410026,33.874789,-118.152077,170008,5.366
1410026,33.874787,-118.152427,170009,5.386
1410026,33.874787,-118.152719,170010,5.403
1410026,33.874786,-118.153159,170011,5.428
1410026,33.874785,-118.153517,170012,5.449
1410026,33.874782,-118.153658,170013,5.457
1410026,33.874781,-118.153994,170014,5.476
1410026,33.874780,-118.154387,170015,5.499
1410026,33.874775,-118.155216,170016,5.546
1410026,33.874775,-118.155291,170017,5.551
1410026,33.874773,-118.155632,170018,5.570
1410026,33.874772,-118.155864,170019,5.584
1410026,33.874772,-118.155897,170020,5.585
1410026,33.874772,-118.155897,180001,5.585
1410026,33.874770,-118.156295,180002,5.608
1410026,33.874769,-118.156484,180003,5.619
1410026,33.874768,-118.156777,180004,5.636
1410026,33.874767,-118.157002,180005,5.649
1410026,33.874765,-118.157452,180006,5.675
1410026,33.874764,-118.157560,180007,5.681
1410026,33.874763,-118.157832,180008,5.697
1410026,33.874762,-118.158101,180009,5.712
1410026,33.874759,-118.158882,180010,5.757
1410026,33.874758,-118.159003,180011,5.764
1410026,33.874756,-118.159457,180012,5.790
1410026,33.874754,-118.159611,180013,5.799
1410026,33.874751,-118.159909,180014,5.816
1410026,33.874751,-118.159977,180015,5.820
1410026,33.874751,-118.160066,180016,5.825
1410026,33.874750,-118.160342,180017,5.841
1410026,33.874750,-118.160522,180018,5.851
1410026,33.874750,-118.160522,190001,5.851
1410026,33.874748,-118.160986,190002,5.878
1410026,33.874752,-118.161991,190003,5.936
1410026,33.874747,-118.163043,190004,5.996
1410026,33.874737,-118.164326,190005,6.070
1410026,33.874736,-118.164492,190006,6.080
1410026,33.874736,-118.164492,200001,6.080
1410026,33.874730,-118.165299,200002,6.126
1410026,33.874727,-118.165624,200003,6.145
1410026,33.874724,-118.165887,200004,6.160
1410026,33.874720,-118.166300,200005,6.184
1410026,33.874717,-118.166603,200006,6.201
1410026,33.874715,-118.166904,200007,6.218
1410026,33.874712,-118.167392,200008,6.246
1410026,33.874711,-118.167633,200009,6.260
1410026,33.874711,-118.167747,200010,6.267
1410026,33.874710,-118.167979,200011,6.280
1410026,33.874709,-118.168280,200012,6.297
1410026,33.874708,-118.168632,200013,6.318
1410026,33.874709,-118.168897,200014,6.333
1410026,33.874708,-118.169000,200015,6.339
1410026,33.874705,-118.169302,200016,6.356
1410026,33.874705,-118.169302,210001,6.356
1410026,33.874702,-118.169530,210002,6.369
1410026,33.874700,-118.169771,210003,6.383
1410026,33.874699,-118.169993,210004,6.396
1410026,33.874697,-118.170512,210005,6.426
1410026,33.874697,-118.170609,210006,6.431
1410026,33.874696,-118.170853,210007,6.445
1410026,33.874694,-118.171109,210008,6.460
1410026,33.874690,-118.171588,210009,6.488
1410026,33.874689,-118.171698,210010,6.494
1410026,33.874687,-118.171934,210011,6.507
1410026,33.874685,-118.172176,210012,6.521
1410026,33.874684,-118.172290,210013,6.528
1410026,33.874681,-118.172736,210014,6.554
1410026,33.874680,-118.172926,210015,6.564
1410026,33.874680,-118.172926,220001,6.564
1410026,33.874679,-118.173018,220002,6.570
1410026,33.874677,-118.173306,220003,6.586
1410026,33.874673,-118.173868,220004,6.619
1410026,33.874671,-118.174096,220005,6.632
1410026,33.874669,-118.174319,220006,6.645
1410026,33.874666,-118.174756,220007,6.670
1410026,33.874665,-118.174915,220008,6.679
1410026,33.874663,-118.175151,220009,6.692
1410026,33.874662,-118.175409,220010,6.707
1410026,33.874660,-118.175768,220011,6.728
1410026,33.874660,-118.175852,220012,6.733
1410026,33.874659,-118.175969,220013,6.739
1410026,33.874658,-118.176199,220014,6.753
1410026,33.874658,-118.176440,220015,6.766
1410026,33.874658,-118.176627,220016,6.777
1410026,33.874658,-118.177041,220017,6.801
1410026,33.874658,-118.177377,220018,6.820
1410026,33.874654,-118.177681,220019,6.838
1410026,33.874654,-118.177681,230001,6.838
1410026,33.874654,-118.177708,230002,6.839
1410026,33.874653,-118.178065,230003,6.860
1410026,33.874653,-118.178322,230004,6.875
1410026,33.874652,-118.178598,230005,6.891
1410026,33.874651,-118.178895,230006,6.908
1410026,33.874650,-118.179222,230007,6.926
1410026,33.874650,-118.179886,230008,6.965
1410026,33.874650,-118.180158,230009,6.980
1410026,33.874651,-118.180398,230010,6.994
1410026,33.874653,-118.180791,230011,7.017
1410026,33.874653,-118.180926,230012,7.024
1410026,33.874654,-118.181111,230013,7.035
1410026,33.874655,-118.181458,230014,7.055
1410026,33.874656,-118.181723,230015,7.070
1410026,33.874658,-118.181961,230016,7.084
1410026,33.874659,-118.182091,230017,7.091
1410026,33.874660,-118.182288,230018,7.103
1410026,33.874659,-118.182527,230019,7.116
1410026,33.874659,-118.182527,240001,7.116
1410026,33.874659,-118.182651,240002,7.124
1410026,33.874658,-118.182812,240003,7.133
1410026,33.874659,-118.183046,240004,7.146
1410026,33.874661,-118.183363,240005,7.165
1410026,33.874655,-118.183685,240006,7.183
1410026,33.874651,-118.183901,240007,7.195
1410026,33.874646,-118.184141,240008,7.209
1410026,33.874637,-118.184319,240009,7.219
1410026,33.874617,-118.184524,240010,7.231
1410026,33.874584,-118.184737,240011,7.244
1410026,33.874519,-118.185054,240012,7.263
1410026,33.874508,-118.185121,240013,7.267
1410026,33.874497,-118.185191,240014,7.271
1410026,33.874483,-118.185305,240015,7.277
1410026,33.874470,-118.185504,240016,7.289
1410026,33.874465,-118.185752,240017,7.303
1410026,33.874464,-118.185806,240018,7.306
1410026,33.874463,-118.186089,240019,7.322
1410026,33.874462,-118.186194,240020,7.328
1410026,33.874464,-118.186267,240021,7.333
1410026,33.874463,-118.186355,240022,7.338
1410026,33.874459,-118.186572,240023,7.350
1410026,33.874459,-118.186572,250001,7.350
1410026,33.874450,-118.187084,250002,7.380
1410026,33.874447,-118.187446,250003,7.400
1410026,33.874448,-118.188820,250004,7.479
1410026,33.874448,-118.188889,250005,7.483
1410026,33.874453,-118.189667,250006,7.528
1410026,33.874433,-118.190716,250007,7.588
1410026,33.874430,-118.190995,250008,7.604
1410026,33.874433,-118.191255,250009,7.619
1410026,33.874428,-118.192012,250010,7.663
1410026,33.874432,-118.192470,250011,7.689
1410026,33.874432,-118.192519,250012,7.692
1410026,33.874432,-118.192519,260001,7.692
1410026,33.874429,-118.192829,260002,7.710
1410026,33.874437,-118.193083,260003,7.724
1410026,33.874437,-118.193129,260004,7.727
1410026,33.874437,-118.193202,260005,7.731
1410026,33.874436,-118.193265,260006,7.735
1410026,33.874434,-118.193364,260007,7.741
1410026,33.874432,-118.193479,260008,7.747
1410026,33.874432,-118.193594,260009,7.754
1410026,33.874432,-118.193701,260010,7.760
1410026,33.874428,-118.193794,260011,7.765
1410026,33.874428,-118.193855,260012,7.769
1410026,33.874419,-118.194380,260013,7.799
1410026,33.874415,-118.194711,260014,7.818
1410026,33.874407,-118.194978,260015,7.833
1410026,33.874408,-118.195138,260016,7.843
1410026,33.874404,-118.195435,260017,7.860
1410026,33.874400,-118.195622,260018,7.870
1410026,33.874398,-118.195739,260019,7.877
1410026,33.874393,-118.196041,260020,7.895
1410026,33.874387,-118.196272,260021,7.908
1410026,33.874377,-118.196546,260022,7.924
1410026,33.874384,-118.196930,260023,7.946
1410026,33.874381,-118.197375,260024,7.971
1410026,33.874381,-118.197375,270001,7.971
1410026,33.874378,-118.197831,270002,7.997
1410026,33.874355,-118.199641,270003,8.102
1410026,33.874356,-118.200119,270004,8.129
1410026,33.874357,-118.200530,270005,8.153
1410026,33.874361,-118.200834,270006,8.170
1410026,33.874362,-118.200899,270007,8.174
1410026,33.874358,-118.201339,270008,8.199
1410026,33.874359,-118.201875,270009,8.230
1410026,33.874360,-118.202088,270010,8.242
1410026,33.874360,-118.202647,270011,8.274
1410026,33.874357,-118.202749,270012,8.280
1410026,33.874362,-118.203482,270013,8.322
1410026,33.874362,-118.203482,280001,8.322
1410026,33.874364,-118.203857,280002,8.344
1410026,33.874365,-118.204546,280003,8.384
1410026,33.874367,-118.205187,280004,8.420
1410026,33.874356,-118.205596,280005,8.444
1410026,33.874365,-118.206427,280006,8.492
1410026,33.874369,-118.207014,280007,8.525
1410026,33.874361,-118.207114,280008,8.531
1410026,33.874359,-118.207348,280009,8.545
1410026,33.874358,-118.207521,280010,8.555
1410026,33.874358,-118.207521,290001,8.555
1410026,33.874357,-118.208038,290002,8.584
1410026,33.874354,-118.208227,290003,8.595
1410026,33.874363,-118.208645,290004,8.619
1410026,33.874360,-118.209420,290005,8.664
1410026,33.874360,-118.210654,290006,8.735
1410026,33.874345,-118.211401,290007,8.778
1410026,33.874347,-118.211588,290008,8.788
1410026,33.874339,-118.212837,290009,8.860
1410026,33.874321,-118.213651,290010,8.907
1410026,33.874321,-118.213856,290011,8.919
1410026,33.874327,-118.213995,290012,8.927
1410026,33.874326,-118.214161,290013,8.936
1410026,33.874323,-118.214408,290014,8.951
1410026,33.874321,-118.214462,290015,8.954
1410026,33.874321,-118.214462,300001,8.954
1410026,33.874318,-118.214571,300002,8.960
1410026,33.874318,-118.214674,300003,8.966
1410026,33.874322,-118.214803,300004,8.973
1410026,33.874330,-118.215061,300005,8.988
1410026,33.874346,-118.215438,300006,9.010
1410026,33.874354,-118.215776,300007,9.029
1410026,33.874361,-118.216118,300008,9.049
1410026,33.874365,-118.216462,300009,9.069
1410026,33.874360,-118.216639,300010,9.079
1410026,33.874365,-118.216769,300011,9.086
1410026,33.874363,-118.216839,300012,9.090
1410026,33.874362,-118.216949,300013,9.097
1410026,33.874363,-118.216998,300014,9.100
1410026,33.874360,-118.217087,300015,9.105
1410026,33.874358,-118.217188,300016,9.111
1410026,33.874358,-118.217379,300017,9.122
1410026,33.874361,-118.217460,300018,9.126
1410026,33.874286,-118.217991,300019,9.157
1410026,33.874284,-118.218103,300020,9.164
1410026,33.874283,-118.218235,300021,9.171
1410026,33.874282,-118.218295,300022,9.175
1410026,33.874272,-118.218484,300023,9.186
1410026,33.874269,-118.218974,300024,9.214
1410026,33.874269,-118.219174,300025,9.225
1410026,33.874278,-118.219329,300026,9.234
1410026,33.874293,-118.219456,300027,9.241
1410026,33.874314,-118.219723,300028,9.257
1410026,33.874322,-118.219784,300029,9.260
1410026,33.874331,-118.219872,300030,9.266
1410026,33.874359,-118.220101,300031,9.279
1410026,33.874405,-118.220506,300032,9.302
1410026,33.874465,-118.220983,300033,9.330
1410026,33.874530,-118.221428,300034,9.356
1410026,33.874561,-118.221646,300035,9.369
1410026,33.874606,-118.221994,300036,9.389
1410026,33.874635,-118.222259,300037,9.404
1410026,33.874654,-118.222450,300038,9.415
1410026,33.874671,-118.222587,300039,9.423
1410026,33.874684,-118.222724,300040,9.431
1410026,33.874685,-118.222852,300041,9.439
1410026,33.874682,-118.222954,300042,9.445
1410026,33.874680,-118.223068,300043,9.451
1410026,33.874674,-118.223176,300044,9.457
1410026,33.874667,-118.223303,300045,9.465
1410026,33.874660,-118.223435,300046,9.472
1410026,33.874646,-118.223583,300047,9.481
1410026,33.874623,-118.223818,300048,9.494
1410026,33.874595,-118.224144,300049,9.513
1410026,33.874585,-118.224492,300050,9.533
1410026,33.874579,-118.224579,300051,9.538
1410026,33.874541,-118.224673,300052,9.544
1410026,33.874547,-118.224809,300053,9.552
1410026,33.874636,-118.224817,300054,9.558
1410026,33.874798,-118.224825,300055,9.569
1410026,33.874807,-118.224825,300056,9.570
1410026,33.874807,-118.224825,310001,9.570
1410026,33.875014,-118.224822,310002,9.584
1410026,33.875075,-118.224822,310003,9.589
1410026,33.875502,-118.224823,310004,9.618
1410026,33.876108,-118.224843,310005,9.660
1410026,33.876485,-118.224855,310006,9.686
1410026,33.876656,-118.224855,310007,9.698
1410026,33.876729,-118.224806,310008,9.703
1410026,33.876753,-118.224775,310009,9.706
1410026,33.876771,-118.224716,310010,9.709
1410026,33.876785,-118.224026,310011,9.749
1410026,33.876799,-118.223516,310012,9.778
1410026,33.876788,-118.223431,310013,9.783
1410026,33.876764,-118.223358,310014,9.788
1410026,33.876733,-118.223299,310015,9.792
1410026,33.876688,-118.223247,310016,9.796
1410026,33.876617,-118.223208,310017,9.802
1410026,33.876538,-118.223174,310018,9.807
1410026,33.876346,-118.223122,310019,9.821
1410026,33.876079,-118.223055,310020,9.840
1410026,33.875981,-118.223056,310021,9.846
1410026,33.875969,-118.223051,310022,9.847
1410026,33.875953,-118.223046,310023,9.848
1410026,33.875831,-118.223002,310024,9.857
1410026,33.875758,-118.222990,310025,9.862
1410026,33.875705,-118.222996,310026,9.866
1410026,33.875634,-118.223008,310027,9.871
1410026,33.875527,-118.223024,310028,9.878
1410026,33.875459,-118.223029,310029,9.883
1410026,33.875420,-118.223032,310030,9.886
1410026,33.875381,-118.223024,310031,9.888
1410026,33.875356,-118.223004,310032,9.891
1410026,33.875344,-118.222990,310033,9.892
1410026,33.875337,-118.222977,310034,9.893
1410026,33.875320,-118.222928,310035,9.896
1410026,33.875320,-118.222855,310036,9.900
1410026,33.875346,-118.222786,310037,9.904
1410026,33.875390,-118.222744,310038,9.908
1410026,33.875451,-118.222728,310039,9.912
1410026,33.875508,-118.222717,310040,9.916
1410026,33.875560,-118.222727,310041,9.920
1410026,33.875648,-118.222764,310042,9.926
1410026,33.875648,-118.222764,320001,9.926
1410026,33.875662,-118.222770,320002,9.927
1410026,33.875791,-118.222860,320003,9.938
1410026,33.875849,-118.222890,320004,9.942
1410026,33.875900,-118.222912,320005,9.946
1410026,33.875968,-118.222947,320006,9.951
1410026,33.876018,-118.222963,320007,9.954
1410026,33.876043,-118.222975,320008,9.956
1410026,33.876051,-118.222983,320009,9.957
1410026,33.876055,-118.222989,320010,9.957
1410026,33.876069,-118.223027,320011,9.960
1410026,33.876079,-118.223055,320012,9.962
1410026,33.875981,-118.223056,320013,9.968
1410026,33.875969,-118.223051,320014,9.969
1410026,33.875953,-118.223046,320015,9.970
1410026,33.875831,-118.223002,320016,9.979
1410026,33.875758,-118.222990,320017,9.984
1410026,33.875705,-118.222996,320018,9.988
1410026,33.875634,-118.223008,320019,9.993
1410026,33.875527,-118.223024,320020,10.000
1410026,33.875459,-118.223029,320021,10.005
1410026,33.875420,-118.223032,320022,10.008
1410026,33.875381,-118.223024,320023,10.010
1410026,33.875356,-118.223004,320024,10.012
1410026,33.875344,-118.222990,320025,10.014
1410026,33.875337,-118.222977,320026,10.014
1410026,33.875336,-118.222975,320027,10.015
1410027,33.874705,-118.169302,10001,0.000
1410027,33.874702,-118.169530,10002,0.013
1410027,33.874700,-118.169771,10003,0.027
1410027,33.874699,-118.169993,10004,0.040
1410027,33.874697,-118.170512,10005,0.070
1410027,33.874697,-118.170609,10006,0.075
1410027,33.874696,-118.170853,10007,0.089
1410027,33.874694,-118.171109,10008,0.104
1410027,33.874690,-118.171588,10009,0.131
1410027,33.874689,-118.171698,10010,0.138
1410027,33.874687,-118.171934,10011,0.151
1410027,33.874685,-118.172176,10012,0.165
1410027,33.874684,-118.172290,10013,0.172
1410027,33.874681,-118.172736,10014,0.197
1410027,33.874680,-118.172926,10015,0.208
1410027,33.874680,-118.172926,20001,0.208
1410027,33.874679,-118.173018,20002,0.214
1410027,33.874677,-118.173306,20003,0.230
1410027,33.874673,-118.173868,20004,0.263
1410027,33.874671,-118.174096,20005,0.276
1410027,33.874669,-118.174319,20006,0.288
1410027,33.874666,-118.174756,20007,0.314
1410027,33.874665,-118.174915,20008,0.323
1410027,33.874663,-118.175151,20009,0.336
1410027,33.874662,-118.175409,20010,0.351
1410027,33.874660,-118.175768,20011,0.372
1410027,33.874660,-118.175852,20012,0.377
1410027,33.874659,-118.175969,20013,0.383
1410027,33.874658,-118.176199,20014,0.396
1410027,33.874658,-118.176440,20015,0.410
1410027,33.874658,-118.176627,20016,0.421
1410027,33.874658,-118.177041,20017,0.445
1410027,33.874658,-118.177377,20018,0.464
1410027,33.874654,-118.177681,20019,0.482
1410027,33.874654,-118.177681,30001,0.482
1410027,33.874654,-118.177708,30002,0.483
1410027,33.874653,-118.178065,30003,0.504
1410027,33.874653,-118.178322,30004,0.519
1410027,33.874652,-118.178598,30005,0.534
1410027,33.874651,-118.178895,30006,0.551
1410027,33.874650,-118.179222,30007,0.570
1410027,33.874650,-118.179886,30008,0.609
1410027,33.874650,-118.180158,30009,0.624
1410027,33.874651,-118.180398,30010,0.638
1410027,33.874653,-118.180791,30011,0.660
1410027,33.874653,-118.180926,30012,0.668
1410027,33.874654,-118.181111,30013,0.679
1410027,33.874655,-118.181458,30014,0.699
1410027,33.874656,-118.181723,30015,0.714
1410027,33.874658,-118.181961,30016,0.728
1410027,33.874659,-118.182091,30017,0.735
1410027,33.874660,-118.182288,30018,0.747
1410027,33.874659,-118.182527,30019,0.760
1410027,33.874659,-118.182527,40001,0.760
1410027,33.874659,-118.182651,40002,0.767
1410027,33.874658,-118.182812,40003,0.777
1410027,33.874659,-118.183046,40004,0.790
1410027,33.874661,-118.183363,40005,0.808
1410027,33.874655,-118.183685,40006,0.827
1410027,33.874651,-118.183901,40007,0.839
1410027,33.874646,-118.184141,40008,0.853
1410027,33.874637,-118.184319,40009,0.863
1410027,33.874617,-118.184524,40010,0.875
1410027,33.874584,-118.184737,40011,0.888
1410027,33.874519,-118.185054,40012,0.906
1410027,33.874508,-118.185121,40013,0.910
1410027,33.874497,-118.185191,40014,0.914
1410027,33.874483,-118.185305,40015,0.921
1410027,33.874470,-118.185504,40016,0.933
1410027,33.874465,-118.185752,40017,0.947
1410027,33.874464,-118.185806,40018,0.950
1410027,33.874463,-118.186089,40019,0.966
1410027,33.874462,-118.186194,40020,0.972
1410027,33.874464,-118.186267,40021,0.976
1410027,33.874463,-118.186355,40022,0.982
1410027,33.874459,-118.186572,40023,0.994
1410027,33.874459,-118.186572,50001,0.994
1410027,33.874450,-118.187084,50002,1.023
1410027,33.874447,-118.187446,50003,1.044
1410027,33.874448,-118.188820,50004,1.123
1410027,33.874448,-118.188889,50005,1.127
1410027,33.874453,-118.189667,50006,1.172
1410027,33.874433,-118.190716,50007,1.232
1410027,33.874430,-118.190995,50008,1.248
1410027,33.874433,-118.191255,50009,1.263
1410027,33.874428,-118.192012,50010,1.307
1410027,33.874432,-118.192470,50011,1.333
1410027,33.874432,-118.192519,50012,1.336
1410027,33.874432,-118.192519,60001,1.336
1410027,33.874429,-118.192829,60002,1.354
1410027,33.874437,-118.193083,60003,1.368
1410027,33.874437,-118.193129,60004,1.371
1410027,33.874437,-118.193202,60005,1.375
1410027,33.874436,-118.193265,60006,1.379
1410027,33.874434,-118.193364,60007,1.384
1410027,33.874432,-118.193479,60008,1.391
1410027,33.874432,-118.193594,60009,1.398
1410027,33.874432,-118.193701,60010,1.404
1410027,33.874428,-118.193794,60011,1.409
1410027,33.874428,-118.193855,60012,1.413
1410027,33.874419,-118.194380,60013,1.443
1410027,33.874415,-118.194711,60014,1.462
1410027,33.874407,-118.194978,60015,1.477
1410027,33.874408,-118.195138,60016,1.486
1410027,33.874404,-118.195435,60017,1.504
1410027,33.874400,-118.195622,60018,1.514
1410027,33.874398,-118.195739,60019,1.521
1410027,33.874393,-118.196041,60020,1.538
1410027,33.874387,-118.196272,60021,1.552
1410027,33.874377,-118.196546,60022,1.567
1410027,33.874384,-118.196930,60023,1.590
1410027,33.874381,-118.197375,60024,1.615
1410027,33.874381,-118.197375,70001,1.615
1410027,33.874378,-118.197831,70002,1.641
1410027,33.874355,-118.199641,70003,1.745
1410027,33.874356,-118.200119,70004,1.773
1410027,33.874357,-118.200530,70005,1.797
1410027,33.874361,-118.200834,70006,1.814
1410027,33.874362,-118.200899,70007,1.818
1410027,33.874358,-118.201339,70008,1.843
1410027,33.874359,-118.201875,70009,1.874
1410027,33.874360,-118.202088,70010,1.886
1410027,33.874360,-118.202647,70011,1.918
1410027,33.874357,-118.202749,70012,1.924
1410027,33.874362,-118.203482,70013,1.966
1410027,33.874362,-118.203482,80001,1.966
